Time,hall_calls,hall_up,hall_down,origin_entropy,stops,stop_entropy,departures,load_in,load_out,maint_ratio,up_ratio,down_ratio,sin_day,cos_day,activity,cluster
2025-11-24 16:50:00,58,19,39,0.9139370646884163,63,0.9558532139397125,65,4935,4851,0.0,0.3275862068965517,0.6724137931034483,-0.9537169507482267,-0.3007057995042738,102.5,4
2025-11-24 16:55:00,74,14,60,0.9711313661312705,73,0.9762811398792143,72,4788,4935,0.0,0.1891891891891892,0.8108108108108109,-0.9600498543859286,-0.27982901403099236,124.9,4
2025-11-24 17:00:00,65,17,48,0.9467563677213948,65,0.9844180316742487,64,5082,4977,0.0,0.26153846153846155,0.7384615384615385,-0.9659258262890683,-0.25881904510252063,110.3,4
2025-11-24 17:05:00,46,13,33,0.9157980522325783,54,0.9572419699358307,53,3759,4158,0.0,0.2826086956521739,0.717391304347826,-0.9713420698132613,-0.23768589232617343,83.6,4
2025-11-24 17:10:00,40,11,29,0.9562645081063383,46,0.9707713212295187,47,2919,3234,0.0,0.275,0.725,-0.9762960071199334,-0.21643961393810282,72.4,4
2025-11-24 17:15:00,30,13,17,0.8495305309483425,50,0.9659755304857351,51,3654,3486,0.0,0.43333333333333335,0.5666666666666667,-0.9807852804032303,-0.19509032201612866,65.2,4
2025-11-24 17:20:00,44,8,36,0.9537308507732223,47,0.9441737790334321,47,3486,3780,0.0,0.18181818181818182,0.8181818181818182,-0.984807753012208,-0.17364817766693033,76.9,4
2025-11-24 17:25:00,37,15,22,0.9441480605330655,48,0.9604988063307979,46,2730,2583,0.0,0.40540540540540543,0.5945945945945946,-0.9883615104677607,-0.15212338618991714,70.2,4
2025-11-24 17:30:00,37,12,25,0.9773433515436681,51,0.9476115578406821,50,3444,3633,0.0,0.32432432432432434,0.6756756756756757,-0.9914448613738104,-0.13052619222005163,72.5,4
2025-11-24 17:35:00,37,12,25,0.9399683641044906,48,0.9224518671558072,51,3423,3129,0.0,0.32432432432432434,0.6756756756756757,-0.9940563382223195,-0.10886687485196507,71.2,4
2025-11-24 17:40:00,39,11,28,0.9392555636695059,43,0.9472484767122761,41,3129,2814,0.0,0.28205128205128205,0.717948717948718,-0.9961946980917455,-0.08715574274765825,68.7,4
2025-11-24 17:45:00,24,8,16,0.8923428328652095,39,0.968978599978788,40,2730,3192,0.0,0.3333333333333333,0.6666666666666666,-0.9978589232386035,-0.06540312923014362,51.5,4
2025-11-24 17:50:00,54,15,39,0.9637391348758786,54,0.9547010319828627,53,3465,3465,0.0,0.2777777777777778,0.7222222222222222,-0.9990482215818578,-0.04361938736533613,91.6,4
2025-11-24 17:55:00,32,11,21,0.9269327301292716,47,0.9686826108098846,48,2772,2772,0.0,0.34375,0.65625,-0.9997620270799091,-0.021814885034560836,65.1,4
2025-11-24 18:00:00,98,14,84,0.941681302737935,64,0.9818835376428854,69,6300,5334,0.0,0.14285714285714285,0.8571428571428571,-1.0,-1.8369701987210297e-16,143.8,4
2025-11-24 18:05:00,127,14,113,0.9553370527855367,64,0.9299310851502817,67,5313,4788,0.0,0.11023622047244094,0.889763779527559,-0.9997620270799091,0.021814885034561356,172.4,4
2025-11-24 18:10:00,97,11,86,0.9493579436809213,61,0.9673333823461934,71,5943,6300,0.0,0.1134020618556701,0.8865979381443299,-0.9990482215818578,0.043619387365335764,141.7,4
2025-11-24 18:15:00,110,14,96,0.9645074928988724,67,0.9867057871974997,75,5544,5250,0.0,0.12727272727272726,0.8727272727272727,-0.9978589232386036,0.06540312923014237,158.5,4
2025-11-24 18:20:00,128,11,117,0.9816768466346256,68,0.965087810672232,71,5943,4998,0.0,0.0859375,0.9140625,-0.9961946980917455,0.08715574274765789,176.2,4
2025-11-24 18:25:00,130,9,121,0.9647645705446856,63,0.9844375702194661,73,7245,5481,0.0,0.06923076923076923,0.9307692307692308,-0.9940563382223196,0.10886687485196471,176.1,3
2025-11-24 18:30:00,159,9,150,0.973128507495304,69,0.9817767732648011,73,9723,10773,0.0,0.05660377358490566,0.9433962264150944,-0.9914448613738104,0.13052619222005213,208.1,3
2025-11-24 18:35:00,173,12,161,0.964182303436023,73,0.9632509592138697,74,12096,9555,0.0,0.06936416184971098,0.930635838150289,-0.9883615104677607,0.15212338618991678,224.3,3
2025-11-24 18:40:00,178,8,170,0.9489001877393296,71,0.9780158222246929,73,12831,12096,0.0,0.0449438202247191,0.9550561797752809,-0.9848077530122081,0.17364817766692997,228.1,3
2025-11-24 18:45:00,136,7,129,0.9616849739638593,69,0.9641879751623786,73,9912,10542,0.0,0.051470588235294115,0.9485294117647058,-0.9807852804032304,0.1950903220161283,185.1,3
2025-11-24 18:50:00,141,11,130,0.9824174723389184,69,0.9798706744115051,73,9576,9051,0.0,0.07801418439716312,0.9219858156028369,-0.9762960071199335,0.21643961393810246,190.1,3
2025-11-24 18:55:00,136,8,128,0.965164016376973,70,0.9673704539247576,74,9114,8988,0.0,0.058823529411764705,0.9411764705882353,-0.9713420698132614,0.23768589232617307,185.8,3
2025-11-24 19:00:00,120,7,113,0.9550136334796531,65,0.9616570425240071,69,8421,8778,0.0,0.058333333333333334,0.9416666666666667,-0.9659258262890682,0.25881904510252113,166.3,3
2025-11-24 19:05:00,134,7,127,0.933022747176637,68,0.9451762996095063,71,9282,8442,0.0,0.05223880597014925,0.9477611940298507,-0.9600498543859287,0.279829014030992,182.2,3
2025-11-24 19:10:00,149,8,141,0.9818363602984509,67,0.9473204227114058,73,7140,8064,0.0,0.053691275167785234,0.9463087248322147,-0.953716950748227,0.3007057995042726,197.1,3
2025-11-24 19:15:00,143,16,127,0.9831829180638952,65,0.9697348360732778,72,6531,6258,0.0,0.11188811188811189,0.8881118881118881,-0.9469301294951057,0.3214394653031615,189.9,3
2025-11-24 19:20:00,150,8,142,0.9726215086744179,66,0.9778031590538137,72,6783,6363,0.0,0.05333333333333334,0.9466666666666667,-0.9396926207859085,0.34202014332566816,197.4,3
2025-11-24 19:25:00,124,7,117,0.9665966779998397,58,0.9546850029271329,66,6909,5964,0.0,0.056451612903225805,0.9435483870967742,-0.9320078692827986,0.36243803828370147,166.2,3
2025-11-24 19:30:00,125,8,117,0.958639556930957,62,0.9355119600771258,64,6300,5712,0.0,0.064,0.936,-0.9238795325112866,0.38268343236509,168.8,4
2025-11-24 19:35:00,95,5,90,0.9507610113630245,56,0.9422468520294239,69,5292,6258,0.0,0.05263157894736842,0.9473684210526315,-0.9153114791194472,0.402746689858737,136.8,4
2025-11-24 19:40:00,111,10,101,0.9493445327658412,58,0.9439474028036733,62,6111,5943,0.0,0.09009009009009009,0.9099099099099099,-0.9063077870366498,0.4226182617406996,152.4,4
2025-11-24 19:45:00,56,7,49,0.9860580590878208,49,0.9311655674062663,51,4347,4620,0.0,0.125,0.875,-0.8968727415326884,0.442288690219001,90.7,4
2025-11-24 19:50:00,56,6,50,0.9514590288806225,51,0.9015500629458322,48,4263,4389,0.0,0.10714285714285714,0.8928571428571429,-0.887010833178222,0.46174861323503325,91.1,4
2025-11-24 19:55:00,92,12,80,0.941814542294108,60,0.9688895815973232,64,5838,4956,0.0,0.13043478260869565,0.8695652173913043,-0.8767267557075079,0.48098876891938736,134.8,4
2025-11-24 20:00:00,57,9,48,0.9266214277069272,47,0.9410195405072672,47,4011,4368,0.0,0.15789473684210525,0.8421052631578947,-0.8660254037844386,0.5000000000000001,89.9,4
2025-11-24 20:05:00,50,9,41,0.9436507104937097,44,0.9033428291141946,41,3045,3171,0.0,0.18,0.82,-0.8549118706729468,0.5187732581605211,80.2,4
2025-11-24 20:10:00,56,4,52,0.9678830228222817,43,0.9297118610563377,44,4032,3948,0.0,0.07142857142857142,0.9285714285714286,-0.8433914458128857,0.5372996083468239,86.3,4
2025-11-24 20:15:00,49,6,43,0.9611835126843622,41,0.9376033288321717,40,3612,3738,0.0,0.12244897959183673,0.8775510204081632,-0.8314696123025455,0.5555702330196018,77.5,1
2025-11-24 20:20:00,46,6,40,0.9809056313722802,42,0.9190858711320429,42,3066,2940,0.0,0.13043478260869565,0.8695652173913043,-0.8191520442889918,0.573576436351046,75.4,1
2025-11-24 20:25:00,45,5,40,0.9635690992008702,43,0.9367153166215422,44,4179,4200,0.0,0.1111111111111111,0.8888888888888888,-0.8064446042674829,0.591309648363582,75.3,4
2025-11-24 20:30:00,48,4,44,0.9639174278962328,32,0.8902952700653236,32,2415,1911,0.0,0.08333333333333333,0.9166666666666666,-0.7933533402912352,0.6087614290087205,70.4,1
2025-11-24 20:35:00,38,5,33,0.9928281978323104,37,0.949995942177387,37,3171,3465,0.0,0.13157894736842105,0.868421052631579,-0.7798844830928816,0.6259234721840593,63.9,1
2025-11-24 20:40:00,47,7,40,0.9261669775582849,35,0.9155382778936665,33,2037,1680,0.0,0.14893617021276595,0.851063829787234,-0.7660444431189781,0.6427876096865393,71.1,1
2025-11-24 20:45:00,24,6,18,0.9257641948857304,30,0.9011458507119543,33,2100,2499,0.0,0.25,0.75,-0.7518398074789777,0.6593458151000684,45.6,1
2025-11-24 20:50:00,32,7,25,0.8791688727445636,37,0.83834697338501,34,2583,2583,0.0,0.21875,0.78125,-0.7372773368101242,0.6755902076156601,57.3,1
2025-11-24 20:55:00,14,5,9,0.9310256207045148,25,0.9359704720113936,25,1659,1743,0.0,0.35714285714285715,0.6428571428571429,-0.7223639620597561,0.6915130557822688,31.5,1
2025-11-24 21:00:00,33,2,31,0.9343108915035054,25,0.9713414573562644,27,1827,1701,0.0,0.06060606060606061,0.9393939393939394,-0.7071067811865477,0.7071067811865474,50.9,1
2025-11-24 21:05:00,17,3,14,0.9736466318469704,23,0.8373618899850381,24,1344,1428,0.0,0.17647058823529413,0.8235294117647058,-0.6915130557822692,0.7223639620597557,33.3,1
2025-11-24 21:10:00,23,2,21,0.9642340577494912,30,0.902118949298899,29,1617,1575,0.0,0.08695652173913043,0.9130434782608695,-0.6755902076156605,0.7372773368101239,43.8,1
2025-11-24 21:15:00,18,1,17,0.8896129632795762,25,0.8440322296613941,24,1785,1638,0.0,0.05555555555555555,0.9444444444444444,-0.6593458151000687,0.7518398074789775,35.3,1
2025-11-24 21:20:00,28,3,25,0.8680399207806475,34,0.8583763746349059,35,2436,2457,0.0,0.10714285714285714,0.8928571428571429,-0.6427876096865396,0.7660444431189778,52.0,1
2025-11-24 21:25:00,23,3,20,0.9567610824415316,32,0.9477130207392845,32,2793,2310,0.0,0.13043478260869565,0.8695652173913043,-0.6259234721840596,0.7798844830928813,45.4,1
2025-11-24 21:30:00,24,2,22,0.9024270027484947,32,0.8760516026540401,34,2058,2520,0.0,0.08333333333333333,0.9166666666666666,-0.608761429008721,0.7933533402912349,46.8,1
2025-11-24 21:35:00,19,1,18,0.9256445076213304,27,0.9176043439654415,25,945,1155,0.0,0.05263157894736842,0.9473684210526315,-0.5913096483635824,0.8064446042674827,37.5,1
2025-11-24 21:40:00,16,3,13,0.9268796874059525,27,0.8259498843638258,27,1743,1701,0.0,0.1875,0.8125,-0.5735764363510465,0.8191520442889916,34.9,1
2025-11-24 21:45:00,11,0,11,0.916269588846475,24,0.8730017623534104,24,1176,987,0.0,0.0,1.0,-0.5555702330196022,0.8314696123025452,27.8,1
2025-11-24 21:50:00,9,1,8,0.9462651872185767,16,0.8605934330130884,15,609,924,0.0,0.1111111111111111,0.8888888888888888,-0.5372996083468242,0.8433914458128855,20.0,1
2025-11-24 21:55:00,12,0,12,0.9355245321241408,15,0.8941962434967101,19,777,609,0.0,0.0,1.0,-0.5187732581605222,0.8549118706729462,23.3,1
2025-11-24 22:00:00,19,3,16,0.9230038607275852,29,0.880117422232813,29,1932,1701,0.0,0.15789473684210525,0.8421052631578947,-0.5000000000000004,0.8660254037844384,39.3,1
2025-11-24 22:05:00,14,4,10,0.9337851376657861,23,0.9140953986178523,23,1239,1239,0.0,0.2857142857142857,0.7142857142857143,-0.48098876891938774,0.8767267557075077,30.1,1
2025-11-24 22:10:00,13,2,11,0.9329350879531131,24,0.873884507475878,23,1071,1470,0.0,0.15384615384615385,0.8461538461538461,-0.46174861323503363,0.8870108331782218,29.6,1
2025-11-24 22:15:00,6,1,5,0.9697238998650203,19,0.8692910451433339,17,798,882,0.0,0.16666666666666666,0.8333333333333334,-0.4422886902190014,0.8968727415326883,18.9,1
2025-11-24 22:20:00,6,0,6,0.9206198357112949,10,0.9349775297639006,10,462,483,0.0,0.0,1.0,-0.4226182617407,0.9063077870366497,13.0,1
2025-11-24 22:25:00,6,1,5,0.9999999999965583,12,0.920782221157937,13,567,504,0.0,0.16666666666666666,0.8333333333333334,-0.40274668985873824,0.9153114791194467,14.6,1
2025-11-24 22:30:00,9,0,9,0.876357639486809,14,0.928524921545003,13,672,630,0.0,0.0,1.0,-0.38268343236508956,0.9238795325112868,18.6,1
2025-11-24 22:35:00,8,0,8,0.9283832117663643,14,0.888951697596405,17,609,462,0.0,0.0,1.0,-0.36243803828370186,0.9320078692827984,18.4,1
2025-11-24 22:40:00,6,0,6,0.9591479170241866,18,0.883636798277693,16,483,567,0.0,0.0,1.0,-0.3420201433256686,0.9396926207859084,18.2,1
2025-11-24 22:45:00,14,1,13,0.9546444483342277,22,0.880173987556964,24,1344,1155,0.0,0.07142857142857142,0.9285714285714286,-0.32143946530316186,0.9469301294951056,29.8,1
2025-11-24 22:50:00,14,2,12,0.9474569977217987,25,0.8282964839071834,25,1281,1239,0.0,0.14285714285714285,0.8571428571428571,-0.30070579950427384,0.9537169507482267,31.5,1
2025-11-24 22:55:00,9,0,9,0.9708357627221474,21,0.8567302122479038,19,945,945,0.0,0.0,1.0,-0.27982901403099325,0.9600498543859284,23.3,1
2025-11-24 23:00:00,6,0,6,0.9697238998650203,15,0.885601407316985,15,588,735,0.0,0.0,1.0,-0.2588190451025207,0.9659258262890683,16.5,1
2025-11-24 23:05:00,1,0,1,-1.0,3,0.9999999999969659,3,105,84,0.0,0.0,1.0,-0.2376858923261735,0.9713420698132613,3.1,2
2025-11-24 23:10:00,6,0,6,0.9206198357112949,13,0.9131226291982546,14,525,462,0.0,0.0,1.0,-0.21643961393810288,0.9762960071199334,15.3,1
2025-11-24 23:15:00,9,1,8,0.9683925140377836,16,0.8798570461677169,14,735,756,0.0,0.1111111111111111,0.8888888888888888,-0.19509032201612872,0.9807852804032303,19.8,1
2025-11-24 23:20:00,4,0,4,0.9999999999963932,11,0.8787409903750739,12,651,672,0.0,0.0,1.0,-0.17364817766693127,0.9848077530122079,11.9,1
2025-11-24 23:25:00,6,0,6,0.9999999999969659,11,0.9609557933827081,10,420,357,0.0,0.0,1.0,-0.15212338618991633,0.9883615104677608,13.5,1
2025-11-24 23:30:00,2,1,1,0.9999999999963932,2,0.9999999999963932,2,126,126,0.0,0.5,0.5,-0.13052619222005168,0.9914448613738104,3.4,1
2025-11-24 23:35:00,1,0,1,-1.0,4,0.9463946303541684,4,231,189,0.0,0.0,1.0,-0.10886687485196514,0.9940563382223195,3.8,2
2025-11-24 23:40:00,2,0,2,0.9999999999963932,5,0.9609640474406225,5,168,168,0.0,0.0,1.0,-0.08715574274765832,0.9961946980917455,5.5,1
2025-11-24 23:45:00,2,0,2,0.9999999999963932,6,0.9697238998650203,6,210,168,0.0,0.0,1.0,-0.06540312923014367,0.9978589232386035,6.2,1
2025-11-24 23:50:00,1,0,1,-1.0,3,0.9999999999969659,3,105,63,0.0,0.0,1.0,-0.043619387365335306,0.9990482215818578,3.1,2
2025-11-24 23:55:00,2,0,2,0.9999999999963932,5,0.9602297178577391,5,189,147,0.0,0.0,1.0,-0.0218148850345609,0.9997620270799091,5.5,1
2025-11-25 00:00:00,3,0,3,0.9999999999969659,6,0.9697238998650203,7,315,252,0.0,0.0,1.0,0.0,1.0,7.4,1
2025-11-25 00:05:00,2,0,2,0.9999999999963932,8,0.9283832117663643,7,252,273,0.0,0.0,1.0,0.02181488503456112,0.9997620270799091,7.4,1
2025-11-25 00:10:00,4,0,4,0.9463946303541684,7,0.916516443196382,8,420,336,0.0,0.0,1.0,0.043619387365336,0.9990482215818578,9.1,1
2025-11-25 00:15:00,5,1,4,0.9609640474406225,15,0.9473080736142608,14,546,483,0.0,0.2,0.8,0.06540312923014306,0.9978589232386035,15.3,1
2025-11-25 00:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.08715574274765817,0.9961946980917455,0.0,0
2025-11-25 00:25:00,7,1,6,0.9755037590026692,12,0.920782221157937,13,504,504,0.0,0.14285714285714285,0.8571428571428571,0.10886687485196457,0.9940563382223196,15.6,1
2025-11-25 00:30:00,1,0,1,-1.0,4,0.9463946303541684,3,147,147,0.0,0.0,1.0,0.13052619222005157,0.9914448613738104,3.6,2
2025-11-25 00:35:00,1,0,1,-1.0,0,0.0,1,0,0,0.0,0.0,1.0,0.1521233861899167,0.9883615104677607,1.2,2
2025-11-25 00:40:00,0,0,0,0.0,3,0.9999999999969659,2,84,105,0.0,0.0,0.0,0.17364817766693033,0.984807753012208,1.9,0
2025-11-25 00:45:00,1,1,0,-1.0,0,0.0,0,84,21,0.0,1.0,0.0,0.19509032201612825,0.9807852804032304,1.0,0
2025-11-25 00:50:00,2,0,2,0.9999999999963932,7,0.9751060324543124,7,189,294,0.0,0.0,1.0,0.21643961393810288,0.9762960071199334,6.9,1
2025-11-25 00:55:00,1,0,1,-1.0,3,0.9999999999969659,3,63,63,0.0,0.0,1.0,0.2376858923261731,0.9713420698132614,3.1,2
2025-11-25 01:00:00,1,0,1,-1.0,3,0.9999999999969659,3,63,63,0.0,0.0,1.0,0.25881904510252074,0.9659258262890683,3.1,2
2025-11-25 01:05:00,1,0,1,-1.0,3,0.9999999999969659,3,189,147,0.0,0.0,1.0,0.2798290140309921,0.9600498543859287,3.1,2
2025-11-25 01:10:00,3,0,3,0.9999999999969659,7,0.916516443196382,8,252,189,0.0,0.0,1.0,0.3007057995042731,0.9537169507482269,8.1,1
2025-11-25 01:15:00,2,0,2,0.9999999999963932,7,0.9629610647912882,7,189,126,0.0,0.0,1.0,0.3214394653031616,0.9469301294951057,6.9,1
2025-11-25 01:20:00,2,0,2,-1.0,6,0.9591479170241866,6,210,210,0.0,0.0,1.0,0.3420201433256687,0.9396926207859084,6.2,2
2025-11-25 01:25:00,1,0,1,-1.0,4,0.9463946303541684,3,126,126,0.0,0.0,1.0,0.36243803828370164,0.9320078692827986,3.6,2
2025-11-25 01:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,0.0,0
2025-11-25 01:35:00,1,0,1,-1.0,3,0.9999999999969659,3,168,126,0.0,0.0,1.0,0.40274668985873724,0.9153114791194471,3.1,2
2025-11-25 01:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.42261826174069944,0.9063077870366499,0.0,0
2025-11-25 01:45:00,1,0,1,-1.0,3,0.9999999999969659,3,147,147,0.0,0.0,1.0,0.4422886902190013,0.8968727415326883,3.1,2
2025-11-25 01:50:00,3,0,3,0.9182958340509417,8,0.9056390622265177,8,252,231,0.0,0.0,1.0,0.4617486132350339,0.8870108331782217,8.6,1
2025-11-25 01:55:00,1,0,1,-1.0,0,0.0,0,0,0,0.0,0.0,1.0,0.48098876891938763,0.8767267557075077,1.0,2
2025-11-25 02:00:00,1,0,1,-1.0,6,0.9999999999969659,6,210,252,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,5.2,2
2025-11-25 02:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.5187732581605213,0.8549118706729466,0.0,0
2025-11-25 02:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.5372996083468238,0.8433914458128857,0.0,0
2025-11-25 02:15:00,1,0,1,-1.0,0,0.0,1,0,0,0.0,0.0,1.0,0.5555702330196022,0.8314696123025452,1.2,2
2025-11-25 02:20:00,1,0,1,-1.0,5,0.9609640474406225,4,252,210,0.0,0.0,1.0,0.573576436351046,0.8191520442889918,4.3,2
2025-11-25 02:25:00,1,0,1,-1.0,3,0.9999999999969659,3,147,105,0.0,0.0,1.0,0.5913096483635824,0.8064446042674827,3.1,2
2025-11-25 02:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,0.0,0
2025-11-25 02:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6259234721840591,0.7798844830928818,0.0,0
2025-11-25 02:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6427876096865393,0.766044443118978,0.0,0
2025-11-25 02:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6593458151000688,0.7518398074789774,0.0,0
2025-11-25 02:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6755902076156602,0.7372773368101241,0.0,0
2025-11-25 02:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6915130557822693,0.7223639620597556,0.0,0
2025-11-25 03:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0
2025-11-25 03:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7223639620597555,0.6915130557822694,0.0,0
2025-11-25 03:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7372773368101241,0.6755902076156602,0.0,0
2025-11-25 03:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7518398074789773,0.659345815100069,0.0,0
2025-11-25 03:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.766044443118978,0.6427876096865394,0.0,0
2025-11-25 03:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7798844830928817,0.6259234721840591,0.0,0
2025-11-25 03:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,0.0,0
2025-11-25 03:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8064446042674825,0.5913096483635825,0.0,0
2025-11-25 03:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8191520442889918,0.573576436351046,0.0,0
2025-11-25 03:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8314696123025452,0.5555702330196023,0.0,0
2025-11-25 03:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8433914458128856,0.5372996083468239,0.0,0
2025-11-25 03:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8549118706729466,0.5187732581605216,0.0,0
2025-11-25 04:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.0,0
2025-11-25 04:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8767267557075077,0.48098876891938774,0.0,0
2025-11-25 04:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8870108331782216,0.4617486132350341,0.0,0
2025-11-25 04:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8968727415326884,0.44228869021900125,0.0,0
2025-11-25 04:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9063077870366499,0.42261826174069944,0.0,0
2025-11-25 04:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9153114791194471,0.40274668985873724,0.0,0
2025-11-25 04:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,0.0,0
2025-11-25 04:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9320078692827984,0.3624380382837017,0.0,0
2025-11-25 04:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9396926207859083,0.3420201433256688,0.0,0
2025-11-25 04:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9469301294951057,0.3214394653031615,0.0,0
2025-11-25 04:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9537169507482268,0.3007057995042733,0.0,0
2025-11-25 04:55:00,4,4,0,-1.0,2,0.9999999999963932,3,126,168,0.0,1.0,0.0,0.9600498543859287,0.27982901403099203,5.6,5
2025-11-25 05:00:00,5,5,0,-1.0,15,0.9602550098417715,15,378,651,0.0,1.0,0.0,0.9659258262890683,0.25881904510252074,15.5,5
2025-11-25 05:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9713420698132614,0.2376858923261731,0.0,0
2025-11-25 05:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9762960071199334,0.2164396139381029,0.0,0
2025-11-25 05:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9807852804032304,0.19509032201612833,0.0,0
2025-11-25 05:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.984807753012208,0.17364817766693041,0.0,0
2025-11-25 05:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9883615104677607,0.1521233861899168,0.0,0
2025-11-25 05:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.0,0
2025-11-25 05:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9940563382223196,0.10886687485196474,0.0,0
2025-11-25 05:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9961946980917455,0.08715574274765814,0.0,0
2025-11-25 05:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9978589232386035,0.06540312923014305,0.0,0
2025-11-25 05:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9990482215818578,0.04361938736533623,0.0,0
2025-11-25 05:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9997620270799091,0.02181488503456116,0.0,0
2025-11-25 06:00:00,1,0,1,-1.0,1,-1.0,1,0,0,0.0,0.0,1.0,1.0,6.123233995736766e-17,1.7,0
2025-11-25 06:05:00,0,0,0,0.0,1,-1.0,1,105,63,0.0,0.0,0.0,0.9997620270799091,-0.021814885034561256,0.7,0
2025-11-25 06:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0
2025-11-25 06:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9978589232386035,-0.06540312923014292,0.0,0
2025-11-25 06:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9961946980917455,-0.08715574274765824,0.0,0
2025-11-25 06:25:00,4,4,0,0.8112781244556622,2,-1.0,3,168,147,0.0,1.0,0.0,0.9940563382223196,-0.10886687485196461,5.6,0
2025-11-25 06:30:00,2,2,0,-1.0,3,0.9182958340509417,4,168,168,0.0,1.0,0.0,0.9914448613738105,-0.13052619222005138,4.3,5
2025-11-25 06:35:00,3,3,0,0.9182958340509417,3,0.9182958340509417,4,147,84,0.0,1.0,0.0,0.9883615104677607,-0.1521233861899167,5.3,5
2025-11-25 06:40:00,1,1,0,-1.0,2,0.9999999999963932,2,42,42,0.0,1.0,0.0,0.984807753012208,-0.1736481776669303,2.4,5
2025-11-25 06:45:00,4,4,0,-1.0,2,-1.0,4,231,252,0.0,1.0,0.0,0.9807852804032305,-0.19509032201612797,5.8,0
2025-11-25 06:50:00,4,4,0,0.9999999999963932,6,0.9206198357112949,7,294,189,0.0,1.0,0.0,0.9762960071199334,-0.2164396139381028,8.4,5
